"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station"
22536,10/04/22 11:50:00,30.143,199.0,0.0,79.5,50.78,69.0,60.39,57.03,5.0,15.0
22537,10/04/22 12:00:00,30.146,204.0,0.0,79.8,50.63,53.0,60.26,56.77,7.0,16.0
22538,10/04/22 12:10:00,30.146,306.0,0.0,80.7,51.230000000000004,45.0,60.300000000000004,57.07,5.0,11.0
22539,10/04/22 12:20:00,30.137,289.0,0.0,80.60000000000001,51.15,35.0,60.35,57.03,7.0,15.0
22540,10/04/22 12:30:00,30.134,259.0,0.0,80.4,51.04,29.0,60.300000000000004,56.99,7.0,16.0
22541,10/04/22 12:40:00,30.128,494.0,0.0,79.9,51.04,45.0,60.35,57.160000000000004,7.0,15.0
22542,10/04/22 12:50:00,30.125,301.0,0.0,79.7,51.35,42.0,60.39,57.550000000000004,6.0,14.0
22543,10/04/22 13:00:00,30.122,354.0,0.0,79.60000000000001,50.81,24.0,60.35,57.03,6.0,15.0
22544,10/04/22 13:10:00,30.107,409.0,0.0,79.7,51.02,22.0,60.35,57.2,8.0,15.0
22545,10/04/22 13:20:00,30.107,384.0,0.0,80.4,51.17,28.0,60.35,57.120000000000005,8.0,16.0
22546,10/04/22 13:30:00,30.104,291.0,0.0,80.9,51.21,24.0,60.35,56.99,8.0,16.0
22547,10/04/22 13:40:00,30.098,301.0,0.0,81.0,51.45,42.0,60.35,57.2,8.0,18.0
22548,10/04/22 13:50:00,30.093,371.0,0.0,81.5,51.660000000000004,25.0,60.35,57.25,10.0,21.0
22549,10/04/22 14:00:00,30.093,294.0,0.0,81.3,51.72,28.0,60.35,57.38,9.0,18.0
22550,10/04/22 14:10:00,30.084,304.0,0.0,81.10000000000001,51.74,32.0,60.35,57.46,8.0,19.0
22551,10/04/22 14:20:00,30.087,216.0,0.0,81.10000000000001,51.95,34.0,60.300000000000004,57.68,8.0,17.0
22552,10/04/22 14:30:00,30.087,204.0,0.0,81.2,51.94,28.0,60.300000000000004,57.63,8.0,17.0
22553,10/04/22 14:40:00,30.081,206.0,0.0,81.4,52.43,29.0,60.300000000000004,58.07,6.0,12.0
22554,10/04/22 14:50:00,30.075,186.0,0.0,81.3,52.480000000000004,37.0,60.300000000000004,58.15,5.0,15.0
22555,10/04/22 15:00:00,30.078,151.0,0.0,81.3,52.36,28.0,60.300000000000004,58.02,6.0,14.0
22556,10/04/22 15:10:00,30.084,129.0,0.0,81.5,52.550000000000004,34.0,60.26,58.15,5.0,14.0
22557,10/04/22 15:20:00,30.078,109.0,0.0,81.2,52.24,42.0,60.26,57.94,5.0,15.0
22558,10/04/22 15:30:00,30.075,151.0,0.0,82.2,51.980000000000004,29.0,60.26,57.33,7.0,18.0
22559,10/04/22 15:40:00,30.069,116.0,0.0,83.5,52.19,28.0,60.17,57.120000000000005,8.0,18.0
22560,10/04/22 15:50:00,30.069,99.0,0.0,84.3,52.45,20.0,60.09,57.120000000000005,9.0,17.0
22561,10/04/22 16:00:00,30.066,81.0,0.0,84.7,52.54,35.0,60.09,57.07,7.0,18.0
22562,10/04/22 16:10:00,30.072,79.0,0.0,85.60000000000001,52.53,22.0,60.0,56.77,9.0,17.0
22563,10/04/22 16:20:00,30.063000000000002,79.0,0.0,85.9,52.5,28.0,59.96,56.64,8.0,18.0
22564,10/04/22 16:30:00,30.066,49.0,0.0,86.5,52.480000000000004,35.0,59.92,56.43,7.0,17.0
22565,10/04/22 16:40:00,30.072,49.0,0.0,87.60000000000001,52.65,31.0,59.96,56.25,8.0,16.0
22566,10/04/22 16:50:00,30.066,36.0,0.0,88.2,52.54,38.0,59.92,55.95,7.0,15.0
22567,10/04/22 17:00:00,30.066,36.0,0.0,89.0,52.78,32.0,59.870000000000005,55.95,7.0,15.0
22568,10/04/22 17:10:00,30.066,39.0,0.0,89.8,52.81,25.0,59.92,55.730000000000004,6.0,14.0
22569,10/04/22 17:20:00,30.063000000000002,36.0,0.0,90.60000000000001,52.75,37.0,59.83,55.43,7.0,16.0
22570,10/04/22 17:30:00,30.066,34.0,0.0,91.8,52.85,27.0,59.92,55.17,6.0,14.0
22571,10/04/22 17:40:00,30.063000000000002,26.0,0.0,92.5,52.84,35.0,59.92,54.95,6.0,11.0
22572,10/04/22 17:50:00,30.060000000000002,16.0,0.01,93.5,53.01,24.0,59.870000000000005,54.82,7.0,14.0
22573,10/04/22 18:00:00,30.057000000000002,11.0,0.01,94.4,53.14,20.0,59.83,54.69,6.0,16.0
22574,10/04/22 18:10:00,30.051000000000002,6.0,0.01,94.7,53.4,29.0,59.870000000000005,54.86,6.0,12.0
22575,10/04/22 18:20:00,30.054000000000002,1.0,0.01,95.2,53.33,29.0,59.870000000000005,54.65,7.0,14.0
22576,10/04/22 18:30:00,30.063000000000002,1.0,0.0,95.3,53.620000000000005,37.0,59.83,54.910000000000004,6.0,15.0
22577,10/04/22 18:40:00,30.066,1.0,0.01,95.60000000000001,53.660000000000004,35.0,59.870000000000005,54.86,7.0,16.0
22578,10/04/22 18:50:00,30.066,1.0,0.01,95.8,53.72,27.0,59.83,54.86,7.0,16.0
22579,10/04/22 19:00:00,30.066,1.0,0.0,96.2,53.92,37.0,59.870000000000005,54.95,6.0,11.0
22580,10/04/22 19:10:00,30.060000000000002,1.0,0.01,96.3,53.86,27.0,59.870000000000005,54.86,6.0,10.0
22581,10/04/22 19:20:00,30.063000000000002,1.0,0.0,96.5,53.96,34.0,59.83,54.910000000000004,6.0,14.0
22582,10/04/22 19:30:00,30.072,1.0,0.0,96.60000000000001,54.120000000000005,27.0,59.83,55.04,6.0,12.0
22583,10/04/22 19:40:00,30.072,1.0,0.0,96.7,54.32,29.0,59.870000000000005,55.21,6.0,11.0
22584,10/04/22 19:50:00,30.066,1.0,0.0,96.8,54.22,32.0,59.83,55.08,7.0,14.0
22585,10/04/22 20:00:00,30.063000000000002,1.0,0.0,97.2,54.370000000000005,27.0,59.83,55.13,7.0,14.0
22586,10/04/22 20:10:00,30.069,1.0,0.0,97.3,54.31,22.0,59.83,55.04,6.0,11.0
22587,10/04/22 20:20:00,30.069,1.0,0.0,97.4,54.52,27.0,59.870000000000005,55.21,6.0,15.0
22588,10/04/22 20:30:00,30.069,1.0,0.0,97.5,54.54,32.0,59.870000000000005,55.21,6.0,12.0
22589,10/04/22 20:40:00,30.066,1.0,0.01,97.7,54.6,35.0,59.83,55.21,6.0,12.0
22590,10/04/22 20:50:00,30.063000000000002,1.0,0.0,97.8,54.59,28.0,59.92,55.17,7.0,12.0
22591,10/04/22 21:00:00,30.060000000000002,1.0,0.01,98.10000000000001,54.71,27.0,59.870000000000005,55.21,6.0,12.0
22592,10/04/22 21:10:00,30.054000000000002,1.0,0.02,98.2,54.7,21.0,59.92,55.17,7.0,15.0
22593,10/04/22 21:20:00,30.060000000000002,1.0,0.01,98.5,54.870000000000005,24.0,59.870000000000005,55.26,7.0,15.0
22594,10/04/22 21:30:00,30.054000000000002,1.0,0.02,98.5,54.78,21.0,59.870000000000005,55.17,5.0,11.0
22595,10/04/22 21:40:00,30.042,1.0,0.01,98.60000000000001,54.9,27.0,59.92,55.26,6.0,14.0
22596,10/04/22 21:50:00,30.051000000000002,1.0,0.0,98.5,54.82,24.0,59.870000000000005,55.21,5.0,11.0
22597,10/04/22 22:00:00,30.051000000000002,1.0,0.01,98.5,54.910000000000004,20.0,59.870000000000005,55.300000000000004,3.0,8.0
22598,10/04/22 22:10:00,30.051000000000002,1.0,0.0,98.7,55.1,18.0,59.92,55.43,5.0,9.0
22599,10/04/22 22:20:00,30.045,1.0,0.01,98.5,54.910000000000004,22.0,59.96,55.300000000000004,5.0,9.0
22600,10/04/22 22:30:00,30.042,1.0,0.01,98.60000000000001,55.03,24.0,59.92,55.39,5.0,9.0
22601,10/04/22 22:40:00,30.042,1.0,0.02,98.7,55.050000000000004,18.0,59.92,55.39,5.0,10.0
22602,10/04/22 22:50:00,30.042,1.0,0.01,98.8,55.26,6.0,59.92,55.56,5.0,10.0
22603,10/04/22 23:00:00,30.042,1.0,0.01,98.5,55.17,11.0,59.96,55.56,5.0,9.0
22604,10/04/22 23:10:00,30.042,1.0,0.03,99.0,55.14,17.0,59.92,55.39,5.0,12.0
22605,10/04/22 23:20:00,30.042,1.0,0.02,99.0,55.01,21.0,59.96,55.26,3.0,8.0
22606,10/04/22 23:30:00,30.036,1.0,0.03,99.10000000000001,54.95,25.0,59.96,55.17,6.0,11.0
22607,10/04/22 23:40:00,30.031000000000002,1.0,0.02,99.2,55.02,28.0,59.96,55.21,6.0,11.0
22608,10/04/22 23:50:00,30.025000000000002,1.0,0.02,99.2,54.93,24.0,59.83,55.13,5.0,12.0
22609,10/05/22 00:00:00,30.022000000000002,1.0,0.01,99.3,55.09,25.0,59.83,55.26,5.0,10.0
22610,10/05/22 00:10:00,30.019000000000002,1.0,0.01,99.3,55.0,22.0,59.83,55.17,5.0,12.0
22611,10/05/22 00:20:00,30.013,1.0,0.01,99.4,55.07,24.0,59.83,55.21,5.0,12.0
22612,10/05/22 00:30:00,30.013,1.0,0.01,99.4,55.160000000000004,20.0,59.79,55.300000000000004,5.0,11.0
22613,10/05/22 00:40:00,30.004,1.0,0.0,99.4,55.120000000000005,21.0,59.79,55.26,6.0,11.0
22614,10/05/22 00:50:00,30.004,1.0,0.0,99.4,55.160000000000004,25.0,59.79,55.300000000000004,6.0,14.0
22615,10/05/22 01:00:00,30.004,1.0,0.0,99.5,55.15,25.0,59.74,55.26,5.0,11.0
22616,10/05/22 01:10:00,30.004,1.0,0.01,99.4,55.160000000000004,21.0,59.74,55.300000000000004,6.0,14.0
22617,10/05/22 01:20:00,30.004,1.0,0.0,99.5,55.230000000000004,21.0,59.7,55.34,3.0,9.0
22618,10/05/22 01:30:00,30.001,1.0,0.0,99.60000000000001,55.39,22.0,59.74,55.47,3.0,8.0
22619,10/05/22 01:40:00,30.001,1.0,0.0,99.4,55.25,20.0,59.74,55.39,5.0,11.0
22620,10/05/22 01:50:00,29.995,1.0,0.0,99.5,55.49,20.0,59.7,55.6,5.0,11.0
22621,10/05/22 02:00:00,29.995,1.0,0.0,99.5,55.410000000000004,25.0,59.7,55.52,5.0,10.0
22622,10/05/22 02:10:00,29.995,1.0,0.01,99.3,55.39,17.0,59.660000000000004,55.56,6.0,12.0
22623,10/05/22 02:20:00,29.992,1.0,0.0,99.2,55.370000000000005,15.0,59.660000000000004,55.56,5.0,11.0
22624,10/05/22 02:30:00,29.992,1.0,0.0,99.10000000000001,55.34,11.0,59.660000000000004,55.56,5.0,10.0
22625,10/05/22 02:40:00,29.995,1.0,0.0,99.2,55.15,10.0,59.660000000000004,55.34,3.0,10.0
22626,10/05/22 02:50:00,29.992,1.0,0.01,99.2,54.980000000000004,28.0,59.7,55.17,2.0,11.0
22627,10/05/22 03:00:00,29.995,1.0,0.0,99.2,54.93,29.0,59.7,55.13,3.0,9.0
22628,10/05/22 03:10:00,29.989,1.0,0.0,99.4,54.99,21.0,59.660000000000004,55.13,3.0,8.0
22629,10/05/22 03:20:00,29.986,1.0,0.01,99.3,54.92,14.0,59.660000000000004,55.08,5.0,11.0
22630,10/05/22 03:30:00,29.977,1.0,0.0,99.3,54.74,22.0,59.57,54.910000000000004,7.0,12.0
22631,10/05/22 03:40:00,29.977,1.0,0.0,99.2,54.71,31.0,59.57,54.910000000000004,6.0,11.0
22632,10/05/22 03:50:00,29.98,1.0,0.0,99.2,54.85,29.0,59.620000000000005,55.04,3.0,9.0
22633,10/05/22 04:00:00,29.974,1.0,0.01,99.2,54.76,28.0,59.660000000000004,54.95,3.0,10.0
22634,10/05/22 04:10:00,29.971,1.0,0.0,99.2,54.800000000000004,21.0,59.660000000000004,54.99,3.0,7.0
22635,10/05/22 04:20:00,29.969,1.0,0.0,99.0,54.660000000000004,22.0,59.620000000000005,54.910000000000004,5.0,11.0
22636,10/05/22 04:30:00,29.971,1.0,0.0,98.8,54.52,28.0,59.620000000000005,54.82,5.0,10.0
22637,10/05/22 04:40:00,29.977,1.0,0.0,98.8,54.6,22.0,59.620000000000005,54.910000000000004,6.0,12.0
22638,10/05/22 04:50:00,29.974,1.0,0.0,98.7,54.49,29.0,59.53,54.82,5.0,12.0
22639,10/05/22 05:00:00,29.977,1.0,0.0,98.5,54.35,38.0,59.57,54.730000000000004,5.0,11.0
22640,10/05/22 05:10:00,29.966,1.0,0.0,98.2,54.39,21.0,59.57,54.86,5.0,10.0
22641,10/05/22 05:20:00,29.963,1.0,0.0,98.0,54.51,18.0,59.53,55.04,5.0,9.0
22642,10/05/22 05:30:00,29.96,1.0,0.0,97.7,54.43,20.0,59.53,55.04,5.0,12.0
22643,10/05/22 05:40:00,29.96,1.0,0.0,97.5,54.370000000000005,17.0,59.53,55.04,5.0,11.0
22644,10/05/22 05:50:00,29.957,1.0,0.01,97.60000000000001,54.49,22.0,59.53,55.13,5.0,11.0
22645,10/05/22 06:00:00,29.957,1.0,0.0,97.7,54.21,18.0,59.53,54.82,5.0,10.0
22646,10/05/22 06:10:00,29.96,1.0,0.01,97.60000000000001,54.44,13.0,59.53,55.08,6.0,14.0
22647,10/05/22 06:20:00,29.957,1.0,0.01,97.2,54.2,21.0,59.53,54.95,6.0,12.0
22648,10/05/22 06:30:00,29.963,1.0,0.0,97.0,54.06,20.0,59.4,54.86,6.0,12.0
22649,10/05/22 06:40:00,29.966,1.0,0.02,97.4,54.17,22.0,59.49,54.86,3.0,10.0
22650,10/05/22 06:50:00,29.966,1.0,0.02,97.8,53.93,15.0,59.44,54.52,6.0,10.0
22651,10/05/22 07:00:00,29.974,1.0,0.02,97.9,53.92,24.0,59.49,54.47,5.0,9.0
22652,10/05/22 07:10:00,29.977,4.0,0.0,97.7,54.08,17.0,59.44,54.69,3.0,10.0
22653,10/05/22 07:20:00,29.983,4.0,0.01,97.5,53.980000000000004,17.0,59.44,54.65,3.0,7.0
22654,10/05/22 07:30:00,29.986,4.0,0.02,97.7,53.910000000000004,21.0,59.49,54.52,2.0,9.0
22655,10/05/22 07:40:00,29.983,11.0,0.03,97.9,53.79,37.0,59.4,54.34,3.0,10.0
22656,10/05/22 07:50:00,29.98,24.0,0.02,98.3,53.81,22.0,59.4,54.26,6.0,11.0
22657,10/05/22 08:00:00,29.977,36.0,0.02,98.3,53.25,20.0,59.4,53.69,6.0,11.0
22658,10/05/22 08:10:00,29.977,71.0,0.02,98.5,53.39,13.0,59.4,53.78,6.0,12.0
22659,10/05/22 08:20:00,29.977,76.0,0.0,98.4,53.32,17.0,59.49,53.730000000000004,3.0,10.0
22660,10/05/22 08:30:00,29.969,141.0,0.0,98.5,53.56,15.0,59.49,53.95,5.0,11.0
22661,10/05/22 08:40:00,29.969,144.0,0.0,98.60000000000001,53.77,18.0,59.53,54.13,5.0,10.0
22662,10/05/22 08:50:00,29.966,206.0,0.0,98.5,53.870000000000005,15.0,59.53,54.26,6.0,15.0
22663,10/05/22 09:00:00,29.969,256.0,0.0,98.5,54.13,18.0,59.57,54.52,5.0,10.0
22664,10/05/22 09:10:00,29.971,251.0,0.0,98.5,54.22,17.0,59.620000000000005,54.6,8.0,20.0
22665,10/05/22 09:20:00,29.971,234.0,0.0,98.3,54.120000000000005,21.0,59.660000000000004,54.56,6.0,14.0
22666,10/05/22 09:30:00,29.971,211.0,0.0,98.5,54.35,14.0,59.7,54.730000000000004,7.0,12.0
22667,10/05/22 09:40:00,29.974,166.0,0.0,98.5,54.52,13.0,59.7,54.910000000000004,6.0,11.0
22668,10/05/22 09:50:00,29.977,139.0,0.0,98.4,54.54,15.0,59.7,54.95,5.0,10.0
22669,10/05/22 10:00:00,29.98,211.0,0.0,98.4,54.800000000000004,20.0,59.74,55.21,3.0,14.0
22670,10/05/22 10:10:00,29.974,196.0,0.0,98.10000000000001,54.800000000000004,27.0,59.79,55.300000000000004,5.0,12.0
22671,10/05/22 10:20:00,29.974,186.0,0.0,98.2,54.96,28.0,59.83,55.43,5.0,10.0
22672,10/05/22 10:30:00,29.971,121.0,0.0,98.2,55.17,27.0,59.870000000000005,55.65,5.0,11.0
22673,10/05/22 10:40:00,29.974,216.0,0.0,98.10000000000001,55.19,20.0,59.870000000000005,55.69,6.0,11.0
22674,10/05/22 10:50:00,29.971,144.0,0.0,97.9,55.09,25.0,59.92,55.65,5.0,14.0
22675,10/05/22 11:00:00,29.974,181.0,0.0,98.0,55.33,35.0,59.92,55.86,6.0,14.0
22676,10/05/22 11:10:00,29.969,241.0,0.0,97.9,55.13,15.0,59.96,55.69,3.0,10.0
22677,10/05/22 11:20:00,29.963,304.0,0.0,98.10000000000001,55.32,22.0,59.96,55.82,6.0,10.0
22678,10/05/22 11:30:00,29.96,379.0,0.0,98.10000000000001,55.45,18.0,59.96,55.95,6.0,12.0
22679,10/05/22 11:40:00,29.957,519.0,0.0,97.9,55.910000000000004,17.0,60.050000000000004,56.47,5.0,15.0
22680,10/05/22 11:50:00,29.954,386.0,0.0,97.9,55.83,14.0,60.13,56.38,6.0,12.0
22681,10/05/22 12:00:00,29.948,309.0,0.0,97.9,55.870000000000005,21.0,60.09,56.43,6.0,12.0
22682,10/05/22 12:10:00,29.948,286.0,0.0,97.7,56.07,20.0,60.13,56.68,5.0,11.0
22683,10/05/22 12:20:00,29.948,364.0,0.0,97.60000000000001,56.35,21.0,60.22,56.99,6.0,12.0
22684,10/05/22 12:30:00,29.945,286.0,0.0,97.60000000000001,56.22,31.0,60.26,56.86,6.0,14.0
22685,10/05/22 12:40:00,29.945,219.0,0.0,97.9,56.47,21.0,60.26,57.03,6.0,11.0
22686,10/05/22 12:50:00,29.948,196.0,0.0,97.4,56.550000000000004,21.0,60.26,57.25,5.0,11.0
22687,10/05/22 13:00:00,29.945,186.0,0.0,97.10000000000001,56.42,28.0,60.26,57.2,6.0,17.0
22688,10/05/22 13:10:00,29.93,261.0,0.0,97.3,56.39,28.0,60.17,57.120000000000005,6.0,14.0
22689,10/05/22 13:20:00,29.921,384.0,0.0,97.60000000000001,56.43,28.0,60.26,57.07,6.0,12.0
22690,10/05/22 13:30:00,29.918,356.0,0.0,97.5,56.660000000000004,22.0,60.26,57.33,7.0,14.0
22691,10/05/22 13:40:00,29.912,329.0,0.0,97.10000000000001,56.68,28.0,60.26,57.46,7.0,15.0
22692,10/05/22 13:50:00,29.906000000000002,366.0,0.0,96.9,56.75,34.0,60.26,57.59,8.0,15.0
22693,10/05/22 14:00:00,29.904,326.0,0.0,97.0,56.95,20.0,60.35,57.76,7.0,14.0
22694,10/05/22 14:10:00,29.906000000000002,301.0,0.0,96.7,56.99,27.0,60.35,57.89,7.0,17.0
22695,10/05/22 14:20:00,29.915,219.0,0.0,96.60000000000001,56.96,29.0,60.35,57.89,7.0,14.0
22696,10/05/22 14:30:00,29.912,204.0,0.0,96.7,56.95,35.0,60.35,57.85,7.0,15.0
22697,10/05/22 14:40:00,29.918,129.0,0.0,96.4,56.69,27.0,60.300000000000004,57.68,7.0,14.0
22698,10/05/22 14:50:00,29.918,161.0,0.0,96.4,56.730000000000004,29.0,60.26,57.72,8.0,15.0
22699,10/05/22 15:00:00,29.918,236.0,0.0,96.3,56.96,27.0,60.22,57.980000000000004,7.0,12.0
22700,10/05/22 15:10:00,29.912,229.0,0.0,96.3,57.01,29.0,60.26,58.02,6.0,12.0
22701,10/05/22 15:20:00,29.912,179.0,0.0,96.0,57.01,29.0,60.26,58.11,3.0,9.0
22702,10/05/22 15:30:00,29.915,129.0,0.0,96.10000000000001,56.95,21.0,60.17,58.02,5.0,12.0
22703,10/05/22 15:40:00,29.912,134.0,0.0,95.8,56.86,27.0,60.17,58.02,6.0,14.0
22704,10/05/22 15:50:00,29.912,149.0,0.0,95.9,56.72,24.0,60.13,57.85,7.0,15.0
22705,10/05/22 16:00:00,29.912,96.0,0.0,95.60000000000001,56.63,27.0,60.13,57.85,7.0,15.0
22706,10/05/22 16:10:00,29.915,71.0,0.0,95.60000000000001,56.63,29.0,60.09,57.85,6.0,14.0
22707,10/05/22 16:20:00,29.915,69.0,0.0,95.60000000000001,56.63,25.0,60.050000000000004,57.85,6.0,12.0
22708,10/05/22 16:30:00,29.918,84.0,0.0,95.9,56.38,17.0,60.050000000000004,57.51,6.0,11.0
22709,10/05/22 16:40:00,29.918,79.0,0.0,96.10000000000001,56.56,21.0,60.050000000000004,57.63,3.0,8.0
22710,10/05/22 16:50:00,29.915,94.0,0.0,96.0,56.75,17.0,60.050000000000004,57.85,5.0,11.0
22711,10/05/22 17:00:00,29.915,74.0,0.0,96.0,56.88,21.0,60.0,57.980000000000004,6.0,10.0
22712,10/05/22 17:10:00,29.912,86.0,0.0,95.9,57.02,24.0,60.0,58.15,6.0,12.0
22713,10/05/22 17:20:00,29.912,39.0,0.0,95.9,57.19,25.0,60.0,58.32,7.0,14.0
22714,10/05/22 17:30:00,29.924,34.0,0.0,95.8,57.25,27.0,59.96,58.410000000000004,5.0,11.0
22715,10/05/22 17:40:00,29.927,16.0,0.0,95.9,57.230000000000004,25.0,59.92,58.370000000000005,6.0,11.0
22716,10/05/22 17:50:00,29.924,19.0,0.0,96.3,57.050000000000004,20.0,59.92,58.07,6.0,11.0
22717,10/05/22 18:00:00,29.918,16.0,0.01,96.7,56.78,21.0,59.870000000000005,57.68,6.0,11.0
22718,10/05/22 18:10:00,29.918,4.0,0.0,97.10000000000001,56.85,21.0,59.870000000000005,57.63,6.0,11.0
22719,10/05/22 18:20:00,29.927,1.0,0.0,97.10000000000001,56.980000000000004,28.0,59.92,57.76,3.0,9.0
22720,10/05/22 18:30:00,29.927,1.0,0.0,97.10000000000001,57.19,24.0,59.92,57.980000000000004,5.0,10.0
22721,10/05/22 18:40:00,29.936,1.0,0.0,97.10000000000001,57.370000000000005,31.0,59.92,58.15,2.0,9.0
22722,10/05/22 18:50:00,29.936,1.0,0.0,97.10000000000001,57.410000000000004,27.0,59.92,58.2,3.0,11.0
22723,10/05/22 19:00:00,29.93,1.0,0.0,97.2,57.35,28.0,59.92,58.11,5.0,12.0
22724,10/05/22 19:10:00,29.933,1.0,0.0,97.4,57.410000000000004,27.0,59.870000000000005,58.11,3.0,10.0
22725,10/05/22 19:20:00,29.933,1.0,0.0,97.60000000000001,57.550000000000004,24.0,59.870000000000005,58.2,3.0,9.0
22726,10/05/22 19:30:00,29.927,1.0,0.0,97.60000000000001,57.59,20.0,59.870000000000005,58.24,6.0,10.0
22727,10/05/22 19:40:00,29.927,1.0,0.01,97.8,57.57,25.0,59.870000000000005,58.15,3.0,11.0
22728,10/05/22 19:50:00,29.93,1.0,0.0,98.0,57.54,25.0,59.870000000000005,58.07,2.0,8.0
22729,10/05/22 20:00:00,29.927,1.0,0.0,98.2,57.68,20.0,59.92,58.15,2.0,10.0
22730,10/05/22 20:10:00,29.933,1.0,0.0,98.2,57.81,22.0,59.92,58.28,3.0,10.0
22731,10/05/22 20:20:00,29.927,1.0,0.0,98.4,57.99,20.0,59.92,58.410000000000004,5.0,10.0
22732,10/05/22 20:30:00,29.924,1.0,0.0,98.3,58.09,15.0,59.870000000000005,58.54,6.0,14.0
22733,10/05/22 20:40:00,29.93,1.0,0.0,98.60000000000001,58.18,17.0,59.83,58.54,5.0,9.0
22734,10/05/22 20:50:00,29.927,1.0,0.0,98.8,58.15,22.0,59.83,58.45,3.0,9.0
22735,10/05/22 21:00:00,29.93,1.0,0.0,98.8,58.19,20.0,59.870000000000005,58.5,3.0,8.0
22736,10/05/22 21:10:00,29.927,1.0,0.0,98.8,58.24,27.0,59.92,58.54,3.0,10.0
22737,10/05/22 21:20:00,29.933,1.0,0.0,98.9,58.39,34.0,59.870000000000005,58.67,2.0,8.0
22738,10/05/22 21:30:00,29.933,1.0,0.0,98.9,58.44,24.0,59.92,58.71,3.0,10.0
22739,10/05/22 21:40:00,29.936,1.0,0.0,98.8,58.49,24.0,59.92,58.800000000000004,3.0,10.0
22740,10/05/22 21:50:00,29.936,1.0,0.0,98.8,58.54,29.0,59.92,58.84,3.0,10.0
22741,10/05/22 22:00:00,29.939,1.0,0.0,98.8,58.58,25.0,59.83,58.88,5.0,12.0
22742,10/05/22 22:10:00,29.942,1.0,0.0,98.7,58.64,35.0,59.92,58.97,2.0,10.0
22743,10/05/22 22:20:00,29.942,1.0,0.0,98.7,58.68,20.0,59.92,59.01,2.0,9.0
22744,10/05/22 22:30:00,29.942,1.0,0.0,98.8,58.58,17.0,59.92,58.88,1.0,8.0
22745,10/05/22 22:40:00,29.942,1.0,0.0,99.0,58.47,25.0,59.92,58.71,0.0,3.0
22746,10/05/22 22:50:00,29.942,1.0,0.0,99.10000000000001,58.45,11.0,59.92,58.67,0.0,3.0
22747,10/05/22 23:00:00,29.939,1.0,0.0,99.2,58.39,21.0,59.92,58.58,0.0,7.0
22748,10/05/22 23:10:00,29.936,1.0,0.01,99.3,58.38,355.0,59.92,58.54,0.0,5.0
22749,10/05/22 23:20:00,29.933,1.0,0.01,99.4,58.32,351.0,59.92,58.45,0.0,5.0
22750,10/05/22 23:30:00,29.93,1.0,0.0,99.4,58.32,1.0,59.96,58.45,1.0,6.0
22751,10/05/22 23:40:00,29.93,1.0,0.0,99.4,58.36,344.0,59.96,58.5,1.0,5.0
22752,10/05/22 23:50:00,29.927,1.0,0.0,99.60000000000001,58.33,348.0,59.96,58.410000000000004,0.0,5.0
22753,10/06/22 00:00:00,29.93,1.0,0.01,99.7,58.4,354.0,60.0,58.45,0.0,3.0
22754,10/06/22 00:10:00,29.927,1.0,0.01,99.7,58.45,343.0,59.96,58.5,0.0,5.0
22755,10/06/22 00:20:00,29.927,1.0,0.0,99.7,58.53,354.0,59.92,58.58,0.0,5.0
22756,10/06/22 00:30:00,29.927,1.0,0.0,99.7,58.53,358.0,59.96,58.58,0.0,5.0
22757,10/06/22 00:40:00,29.918,1.0,0.0,99.8,58.6,343.0,60.0,58.63,1.0,5.0
22758,10/06/22 00:50:00,29.915,1.0,0.0,100.0,58.7,348.0,59.96,58.67,0.0,6.0
22759,10/06/22 01:00:00,29.912,1.0,0.0,100.0,58.7,338.0,59.96,58.67,0.0,5.0
22760,10/06/22 01:10:00,29.912,1.0,0.0,100.0,58.660000000000004,345.0,60.0,58.63,1.0,6.0
22761,10/06/22 01:20:00,29.909,1.0,0.0,100.0,58.660000000000004,352.0,60.0,58.63,2.0,6.0
22762,10/06/22 01:30:00,29.906000000000002,1.0,0.0,100.0,58.660000000000004,352.0,60.0,58.63,2.0,7.0
22763,10/06/22 01:40:00,29.909,1.0,0.0,100.0,58.660000000000004,1.0,60.050000000000004,58.63,3.0,8.0
22764,10/06/22 01:50:00,29.909,1.0,0.0,100.0,58.7,3.0,60.050000000000004,58.67,3.0,8.0
22765,10/06/22 02:00:00,29.909,1.0,0.0,100.0,58.75,358.0,60.0,58.71,2.0,7.0
22766,10/06/22 02:10:00,29.906000000000002,1.0,0.01,100.0,58.79,7.0,60.050000000000004,58.76,1.0,7.0
22767,10/06/22 02:20:00,29.904,1.0,0.0,100.0,58.79,357.0,59.96,58.76,2.0,7.0
22768,10/06/22 02:30:00,29.904,1.0,0.0,100.0,58.83,0.0,60.0,58.800000000000004,2.0,7.0
22769,10/06/22 02:40:00,29.898,1.0,0.0,100.0,58.83,1.0,60.0,58.800000000000004,2.0,7.0
22770,10/06/22 02:50:00,29.898,1.0,0.0,100.0,58.83,357.0,60.0,58.800000000000004,6.0,9.0
